"codfunc","func","codcliente","cliente","codfilial","filial","codfornec","fornecedor","codprod","produto","numnota","qtd","vlrbonus","vlrunitario","datasaida"
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,2710,PROCTER & GAMBLE HIG E COSM LTDA (C.D),97339,CD ORAL-B ESCUDO 3X70G ANTIACUCAR,1223885,72,0,2.52,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),101072,AMAC DOWNY 500ML BRISA INTENSO,1223885,6,0,2.82,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),89384,SH PANTENE 175ML LISO EXTREMO,1223885,2,0,3.00,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),80260,SH PANTENE 200ML BRILHO EXTREMO,1223885,2,0,3.00,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),76810,AMAC DOWNY 500ML LIRIOS CAMPO LIL,1223885,2,0,2.82,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),98281,AMAC DOWNY 450ML SENSITIVE BABY,1223885,2,0,2.82,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,2710,PROCTER & GAMBLE HIG E COSM LTDA (C.D),84425,CD ORAL-B 3D WHIT 70G L3P2 BRILL FRESH,1223885,2,0,3.45,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,226073,PROCTER & GAMBLE DO BRASIL S/A.(ABS BAS),100784,ABS ALWAYS BAS L10P8 SV C/ABA,1223885,2,0,1.44,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,224522,PROCTER & GAMBLE IND E COM. LTDA(DEO GILLETE/O.SPICE),97649,DA OLD SPICE 93G MAR PROFUNDO,1223885,3,0,2.81,2022-02-04 00:00:00.000
4559,Func 15,64724,Cliente 50,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),80260,SH PANTENE 200ML BRILHO EXTREMO,1223887,4,0,3.09,2022-02-04 00:00:00.000
4559,Func 15,64724,Cliente 50,5,SAARA PERFUM,2992,PROCTER & GAMBLE IND.COM. LTDA(SH H.SHO),99908,SH HEAD SHO 2X200ML MEN CONT.QUEDA,1223887,2,0,4.19,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),97824,SH PANTENE 200ML BAMBU,1223885,5,0,3.00,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),89446,CO PANTENE 175ML HIDRATACAO,1223885,2,0,3.25,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),75959,CP PANTENE 240G LISO EXTREMO,1223885,2,0,3.31,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,524,PROCTER & GAMBLE HIG COM. LTDA(FDA S.SEC),97343,FDA PAMPERS S/SEC ECON G 12UND,1223885,6,0,3.45,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,222723,PROCTER & GAMBLE IND COM. LTDA(ED/ENX/F),93485,ED ORAL-B PRO MD,1223885,72,0,1.39,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,128,PROCTER & GAMBLE DO BRASIL S/A. (ABS PREMIO),84582,ABS ALWAYS NOT TRANQ 8UND SV C/ABA,1223885,2,0,2.36,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,2710,PROCTER & GAMBLE HIG E COSM LTDA (C.D),87400,CD ORAL-B 123 12X70G (L12P9) MENTA SV,1223885,4,0,4.08,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),76807,AMAC DOWNY 500ML BRISA VERAO AZ,1223885,12,0,2.82,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,2992,PROCTER & GAMBLE IND.COM. LTDA(SH H.SHO),99909,SH HEAD SHO 2X200ML MEN MENTOL SPORT,1223885,3,0,4.18,2022-02-04 00:00:00.000
4559,Func 15,59201,Cliente 49,5,SAARA PERFUM,128,PROCTER & GAMBLE DO BRASIL S/A. (ABS PREMIO),84582,ABS ALWAYS NOT TRANQ 8UND SV C/ABA,1223884,12,0,2.31,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),89450,CO PANTENE 175ML CACHOS HIDRA VITAMINADO,1223885,2,0,3.25,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,524,PROCTER & GAMBLE HIG COM. LTDA(FDA S.SEC),97346,FDA PAMPERS S/SEC ECON XG 12UND,1223885,8,0,3.45,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),96678,AMAC DOWNY REF 400ML BRISA VERAO AZ,1223885,48,0,2.49,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,225789,PROCTER & GAMBLE IND E COM. LTDA(LAVAND),95645,LR ARIEL REF 700ML CORES RADIANTES CX10,1223885,50,0,2.45,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,2710,PROCTER & GAMBLE HIG E COSM LTDA (C.D),91002,CD ORAL-B 123 150G MENTA SV,1223885,36,0,1.82,2022-02-04 00:00:00.000
4559,Func 15,59201,Cliente 49,5,SAARA PERFUM,2992,PROCTER & GAMBLE IND.COM. LTDA(SH H.SHO),84575,SH HEAD SHO 2X200ML MEN 3EM1,1223884,2,0,4.19,2022-02-04 00:00:00.000
4559,Func 15,59201,Cliente 49,5,SAARA PERFUM,3144,PROCTER & GAMBLE IND COM. LTDA(GIL DESC),97574,APB PRESTO3 MEN 10UND CHAMPIONS,1223884,1,0,6.32,2022-02-04 00:00:00.000
4559,Func 15,59201,Cliente 49,5,SAARA PERFUM,128,PROCTER & GAMBLE DO BRASIL S/A. (ABS PREMIO),84672,ABS ALWAYS NOT TRANQ 8UND SEC C/ABA,1223884,12,0,2.31,2022-02-04 00:00:00.000
4559,Func 15,59201,Cliente 49,5,SAARA PERFUM,222723,PROCTER & GAMBLE IND COM. LTDA(ED/ENX/F),93485,ED ORAL-B PRO MD,1223884,6,0,1.42,2022-02-04 00:00:00.000
4559,Func 15,64724,Cliente 50,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),97824,SH PANTENE 200ML BAMBU,1223887,6,0,3.09,2022-02-04 00:00:00.000
4559,Func 15,64724,Cliente 50,5,SAARA PERFUM,222723,PROCTER & GAMBLE IND COM. LTDA(ED/ENX/F),93485,ED ORAL-B PRO MD,1223887,2,0,1.45,2022-02-04 00:00:00.000
4559,Func 15,59201,Cliente 49,5,SAARA PERFUM,224522,PROCTER & GAMBLE IND E COM. LTDA(DEO GILLETE/O.SPICE),94165,DA OLD SPICE 93G CABRA MACHO,1223884,3,0,3.07,2022-02-04 00:00:00.000
4559,Func 15,59201,Cliente 49,5,SAARA PERFUM,224522,PROCTER & GAMBLE IND E COM. LTDA(DEO GILLETE/O.SPICE),93963,DA OLD SPICE 93G VIP,1223884,6,0,3.07,2022-02-04 00:00:00.000
4559,Func 15,59201,Cliente 49,5,SAARA PERFUM,2992,PROCTER & GAMBLE IND.COM. LTDA(SH H.SHO),99909,SH HEAD SHO 2X200ML MEN MENTOL SPORT,1223884,1,0,4.19,2022-02-04 00:00:00.000
4559,Func 15,59201,Cliente 49,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),96678,AMAC DOWNY REF 400ML BRISA VERAO AZ,1223884,24,0,2.57,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),97020,CT PANTENE 270ML LISO EXTREMO,1223886,1,6,3.84,2022-02-04 00:00:00.000
4559,Func 15,59201,Cliente 49,5,SAARA PERFUM,224522,PROCTER & GAMBLE IND E COM. LTDA(DEO GILLETE/O.SPICE),93961,DA OLD SPICE 93G LENHA,1223884,2,0,3.07,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,2710,PROCTER & GAMBLE HIG E COSM LTDA (C.D),97340,CD ORAL-B EXTRA 3X70G FRESH,1223885,72,0,2.52,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),75959,CP PANTENE 240G LISO EXTREMO,1223886,2,6,3.31,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,2992,PROCTER & GAMBLE IND.COM. LTDA(SH H.SHO),99908,SH HEAD SHO 2X200ML MEN CONT.QUEDA,1223885,3,0,4.18,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),99903,CT PANTENE 270ML HID.DA BRILHO MOVIMENTO,1223886,1,6,3.84,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,2992,PROCTER & GAMBLE IND.COM. LTDA(SH H.SHO),99909,SH HEAD SHO 2X200ML MEN MENTOL SPORT,1223886,2,6,4.18,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),94099,SH PANTENE 200ML MICELAR,1223885,2,0,3.00,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,3144,PROCTER & GAMBLE IND COM. LTDA(GIL DESC),90789,ESP BARB GILLET PRESTO 56G SENSITIVE,1223885,2,0,2.19,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,128,PROCTER & GAMBLE DO BRASIL S/A. (ABS PREMIO),84672,ABS ALWAYS NOT TRANQ 8UND SEC C/ABA,1223886,12,6,2.30,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,128,PROCTER & GAMBLE DO BRASIL S/A. (ABS PREMIO),84672,ABS ALWAYS NOT TRANQ 8UND SEC C/ABA,1223885,2,0,2.36,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),76810,AMAC DOWNY 500ML LIRIOS CAMPO LIL,1223886,3,6,2.88,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,2992,PROCTER & GAMBLE IND.COM. LTDA(SH H.SHO),83837,SH HEAD SHO 200ML MEN 3EM1,1223885,2,0,2.98,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),76807,AMAC DOWNY 500ML BRISA VERAO AZ,1223886,3,6,2.88,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),81433,CP PANTENE 240G HIDRO CAUTERIZACAO,1223885,2,0,3.31,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),90696,AMPOLA PANTENE 3X15ML BAMBU,1223886,1,6,3.64,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,524,PROCTER & GAMBLE HIG COM. LTDA(FDA S.SEC),97345,FDA PAMPERS S/SEC ECON M 13UND,1223885,2,0,3.45,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,222723,PROCTER & GAMBLE IND COM. LTDA(ED/ENX/F),90693,ED ORAL-B 1.2.3 35 MC L3P2,1223886,6,6,2.56,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),98800,AMAC DOWNY 450ML MISTICO,1223885,2,0,2.82,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,2710,PROCTER & GAMBLE HIG E COSM LTDA (C.D),97333,CD INF ORAL-B 50G KIDS H.ARANHA C/FLU,1223885,6,0,2.15,2022-02-04 00:00:00.000
4559,Func 15,64724,Cliente 50,5,SAARA PERFUM,2992,PROCTER & GAMBLE IND.COM. LTDA(SH H.SHO),83637,SH HEAD SHO 200ML FEM MACA,1223887,2,0,3.22,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),89385,SH PANTENE 175ML RESTAURACAO,1223886,3,6,3.00,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),89383,SH PANTENE 175ML HIDRO CAUTERIZ,1223885,2,0,3.00,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),97824,SH PANTENE 200ML BAMBU,1223886,3,6,3.00,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),97820,CP PANTENE 240G BAMBU,1223885,4,0,3.31,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),97821,CO PANTENE 150ML BAMBU,1223886,2,6,3.25,2022-02-04 00:00:00.000
4559,Func 15,59201,Cliente 49,5,SAARA PERFUM,224522,PROCTER & GAMBLE IND E COM. LTDA(DEO GILLETE/O.SPICE),97649,DA OLD SPICE 93G MAR PROFUNDO,1223884,3,0,3.07,2022-02-04 00:00:00.000
4559,Func 15,59201,Cliente 49,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),89383,SH PANTENE 175ML HIDRO CAUTERIZ,1223884,2,0,3.01,2022-02-04 00:00:00.000
4559,Func 15,59201,Cliente 49,5,SAARA PERFUM,226073,PROCTER & GAMBLE DO BRASIL S/A.(ABS BAS),100784,ABS ALWAYS BAS L10P8 SV C/ABA,1223884,6,0,1.54,2022-02-04 00:00:00.000
4559,Func 15,59201,Cliente 49,5,SAARA PERFUM,222723,PROCTER & GAMBLE IND COM. LTDA(ED/ENX/F),72026,ED ORAL-B 1.2.3 35 MD,1223884,6,0,1.81,2022-02-04 00:00:00.000
4559,Func 15,64724,Cliente 50,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),94099,SH PANTENE 200ML MICELAR,1223887,5,0,3.09,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,3144,PROCTER & GAMBLE IND COM. LTDA(GIL DESC),97574,APB PRESTO3 MEN 10UND CHAMPIONS,1223886,2,6,6.21,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),98803,AMAC DOWNY 450ML ADORAVEL,1223886,3,6,2.88,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,225789,PROCTER & GAMBLE IND E COM. LTDA(LAVAND),95645,LR ARIEL REF 700ML CORES RADIANTES CX10,1223886,10,6,2.61,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),89001,CP PANTENE 240G CACHOS,1223886,2,6,3.31,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,226616,PROCTER & GAMBLE DO BRASIL S/A. (ABS INT/PROT D),62276,P.DIARIO ALWAYS 15UND C/PERF,1223886,12,6,1.75,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,128,PROCTER & GAMBLE DO BRASIL S/A. (ABS PREMIO),84582,ABS ALWAYS NOT TRANQ 8UND SV C/ABA,1223886,0,6,0.00,2022-02-04 00:00:00.000
4559,Func 15,59201,Cliente 49,5,SAARA PERFUM,224522,PROCTER & GAMBLE IND E COM. LTDA(DEO GILLETE/O.SPICE),93964,DA OLD SPICE 93G PEGADOR,1223884,2,0,3.07,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),89379,SH PANTENE 175ML CACHOS HIDRA VIT,1223886,2,6,3.00,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),80260,SH PANTENE 200ML BRILHO EXTREMO,1223886,3,6,3.00,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),89451,CO PANTENE 175ML HIDRO CAUTERIZACAO,1223886,2,6,3.25,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),84447,AMPOLA PANTENE 3X15ML HIDRO CAUTER,1223886,1,6,3.64,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,222723,PROCTER & GAMBLE IND COM. LTDA(ED/ENX/F),93485,ED ORAL-B PRO MD,1223886,12,6,1.42,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,128,PROCTER & GAMBLE DO BRASIL S/A. (ABS PREMIO),84582,ABS ALWAYS NOT TRANQ 8UND SV C/ABA,1223886,12,6,2.30,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),96678,AMAC DOWNY REF 400ML BRISA VERAO AZ,1223886,12,6,2.49,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,50,PROCTER & GAMBLE IND E COML LTDA(AMAC),101072,AMAC DOWNY 500ML BRISA INTENSO,1223886,3,6,2.88,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),97820,CP PANTENE 240G BAMBU,1223886,2,6,3.31,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),97823,CT PANTENE 270ML BAMBU,1223886,1,6,3.84,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,2992,PROCTER & GAMBLE IND.COM. LTDA(SH H.SHO),84575,SH HEAD SHO 2X200ML MEN 3EM1,1223886,2,6,4.18,2022-02-04 00:00:00.000
4559,Func 15,85874,Cliente 28,5,SAARA PERFUM,3144,PROCTER & GAMBLE IND COM. LTDA(GIL DESC),98364,APB PRESTO FEM U.GRIP RS MOV 24UND,1223886,1,6,7.10,2022-02-04 00:00:00.000
4697,Func 8,90128,Cliente 8,1,COML.SAARA LTDA. HBL,225873,PHISALIA DISTRIBUIDORA LTDA,74429,SH INF TRALALA 480ML KIDS NUTRI AZ,2315329,4,0,2.87,2022-02-04 00:00:00.000
4697,Func 8,90128,Cliente 8,1,COML.SAARA LTDA. HBL,227106,DALPRIZE COSMETICOS EIRELI,57881,LAVANDA INF FLORA NENEN 200ML,2315329,6,0,3.01,2022-02-04 00:00:00.000
4697,Func 8,90128,Cliente 8,1,COML.SAARA LTDA. HBL,226343,COTY BRASIL COMERCIO LTDA - CAPILAR (MATRIZ),97164,SH MONANGE 325ML BOOST CRESCIMENTO,2315329,4,0,2.30,2022-02-04 00:00:00.000
4697,Func 8,90128,Cliente 8,1,COML.SAARA LTDA. HBL,225334,BNE DISTRIBUIDORA DE PROD. DE HIGIE LTDA,97705,SAB INF LIQ T.XUXINHA 400ML S/COR CAB/PE,2315329,4,0,3.56,2022-02-04 00:00:00.000
4697,Func 8,90128,Cliente 8,1,COML.SAARA LTDA. HBL,223385,GFG COSMETICOS LTDA - INFANTIL,77133,KIT I MURIEL 100ML (SH+CO) MENINO,2315329,4,0,3.19,2022-02-04 00:00:00.000
4697,Func 8,90128,Cliente 8,1,COML.SAARA LTDA. HBL,891,PONTELAND DISTRIBUICAO S/A,83155,SAB INF LIQ GRANADO 250ML BEBE RF LAV,2315329,4,0,3.41,2022-02-04 00:00:00.000
4697,Func 8,90128,Cliente 8,1,COML.SAARA LTDA. HBL,349,GFG COSMETICOS LTDA,95345,KIT ST.HAIR 250ML (SH+CO)ANTIQ E REPAR,2315329,6,0,2.77,2022-02-04 00:00:00.000
4697,Func 8,90128,Cliente 8,1,COML.SAARA LTDA. HBL,226343,COTY BRASIL COMERCIO LTDA - CAPILAR (MATRIZ),97169,SH MONANGE 325ML HIDRATA COM PODER,2315329,4,0,2.30,2022-02-04 00:00:00.000
4697,Func 8,90128,Cliente 8,1,COML.SAARA LTDA. HBL,227082,NEVOARN INDUSTRIA TEXTIL LTDA,59955,ALGODAO NEVOA M USO 40X25G,2315329,1,0,5.90,2022-02-04 00:00:00.000
4697,Func 8,90128,Cliente 8,1,COML.SAARA LTDA. HBL,223385,GFG COSMETICOS LTDA - INFANTIL,77134,KIT I MURIEL 100ML (SH+CO) MENINA,2315329,4,0,3.19,2022-02-04 00:00:00.000
4697,Func 8,90128,Cliente 8,1,COML.SAARA LTDA. HBL,225873,PHISALIA DISTRIBUIDORA LTDA,74430,CO INF TRALALA 480ML KIDS NUTRI,2315329,4,0,3.02,2022-02-04 00:00:00.000
4697,Func 8,90128,Cliente 8,1,COML.SAARA LTDA. HBL,222274,IND COM PROD DE BELEZA YAMA LTDA,97907,CT YAMASTEROL 200G ARGAN,2315329,6,0,1.98,2022-02-04 00:00:00.000
4697,Func 8,90128,Cliente 8,1,COML.SAARA LTDA. HBL,891,PONTELAND DISTRIBUICAO S/A,8266,SAB PHEBO 12X90G ODOR ROSAS,2315329,1,0,6.16,2022-02-04 00:00:00.000
4912,Func21,37510,Cliente 12,5,SAARA PERFUM,222723,PROCTER & GAMBLE IND COM. LTDA(ED/ENX/F),94255,ED INF ORAL-B KIDS MICKEY/MINNIE 2UND,1223952,3,0,2.92,2022-02-04 00:00:00.000
4912,Func21,37510,Cliente 12,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),97823,CT PANTENE 270ML BAMBU,1223952,1,0,3.93,2022-02-04 00:00:00.000
4912,Func21,37510,Cliente 12,5,SAARA PERFUM,2992,PROCTER & GAMBLE IND.COM. LTDA(SH H.SHO),83837,SH HEAD SHO 200ML MEN 3EM1,1223952,2,0,3.21,2022-02-04 00:00:00.000
4912,Func21,37510,Cliente 12,5,SAARA PERFUM,128,PROCTER & GAMBLE DO BRASIL S/A. (ABS PREMIO),84672,ABS ALWAYS NOT TRANQ 8UND SEC C/ABA,1223952,4,0,2.42,2022-02-04 00:00:00.000
4912,Func21,37510,Cliente 12,5,SAARA PERFUM,3144,PROCTER & GAMBLE IND COM. LTDA(GIL DESC),99971,APB PRESTO2 MEN U.GRIP MOV 24UND,1223952,1,0,7.47,2022-02-04 00:00:00.000
4912,Func21,37510,Cliente 12,5,SAARA PERFUM,2710,PROCTER & GAMBLE HIG E COSM LTDA (C.D),79034,CD ORAL-B 3D WHIT 70G  BRILL FRESH,1223952,5,0,2.50,2022-02-04 00:00:00.000
4912,Func21,37510,Cliente 12,5,SAARA PERFUM,3144,PROCTER & GAMBLE IND COM. LTDA(GIL DESC),62367,APB PRESTO3 FEM 2UND RS,1223952,6,0,3.59,2022-02-04 00:00:00.000
4912,Func21,37510,Cliente 12,5,SAARA PERFUM,2710,PROCTER & GAMBLE HIG E COSM LTDA (C.D),90584,CD INF ORAL-B 50G KIDS MICKEY C/FLU,1223952,3,0,2.20,2022-02-04 00:00:00.000
4912,Func21,37510,Cliente 12,5,SAARA PERFUM,222723,PROCTER & GAMBLE IND COM. LTDA(ED/ENX/F),72026,ED ORAL-B 1.2.3 35 MD,1223952,6,0,1.85,2022-02-04 00:00:00.000
4912,Func21,37510,Cliente 12,5,SAARA PERFUM,225170,PROCTER & GAMBLE IND COM. LTDA(GIL.SIST),87581,CARGA BARB GILLET F.PROSHIELD 2UND,1223952,1,0,6.37,2022-02-04 00:00:00.000
4912,Func21,37510,Cliente 12,5,SAARA PERFUM,3144,PROCTER & GAMBLE IND COM. LTDA(GIL DESC),98363,APB PRESTO2 MEN U.GRIP AZ 24UND,1223952,1,0,7.47,2022-02-04 00:00:00.000
4912,Func21,37510,Cliente 12,5,SAARA PERFUM,222723,PROCTER & GAMBLE IND COM. LTDA(ED/ENX/F),55731,ED ORAL-B CLASSIC 40 MC,1223952,3,0,2.50,2022-02-04 00:00:00.000
4912,Func21,37510,Cliente 12,5,SAARA PERFUM,222723,PROCTER & GAMBLE IND COM. LTDA(ED/ENX/F),87103,ED ORAL-B INDIC PLUS 35 MC L2P1,1223952,4,0,3.41,2022-02-04 00:00:00.000
4912,Func21,37510,Cliente 12,5,SAARA PERFUM,2992,PROCTER & GAMBLE IND.COM. LTDA(SH H.SHO),97449,KIT HEAD SHO 200+170ML(SH+CO)MEN A.COCEI,1223952,1,0,4.62,2022-02-04 00:00:00.000
4912,Func21,37510,Cliente 12,5,SAARA PERFUM,2992,PROCTER & GAMBLE IND.COM. LTDA(SH H.SHO),81882,SH HEAD SHO 400ML FEM ANTICOCEIRA,1223952,1,0,4.35,2022-02-04 00:00:00.000
4912,Func21,37510,Cliente 12,5,SAARA PERFUM,226073,PROCTER & GAMBLE DO BRASIL S/A.(ABS BAS),90688,ABS ALWAYS BAS 16UND SV C/ABA,1223952,5,0,2.04,2022-02-04 00:00:00.000
4912,Func21,37510,Cliente 12,5,SAARA PERFUM,222723,PROCTER & GAMBLE IND COM. LTDA(ED/ENX/F),84484,ED ORAL-B COMPLET 5ACOES LIMP MC 40 L2P1,1223952,5,0,3.57,2022-02-04 00:00:00.000
4912,Func21,37510,Cliente 12,5,SAARA PERFUM,222723,PROCTER & GAMBLE IND COM. LTDA(ED/ENX/F),82141,ED INF ORAL-B KIDS MICKEY,1223952,2,0,2.19,2022-02-04 00:00:00.000
4912,Func21,37510,Cliente 12,5,SAARA PERFUM,222723,PROCTER & GAMBLE IND COM. LTDA(ED/ENX/F),58334,FIO DTL ORAL-B 50M SUPER FLOSS,1223952,3,0,4.01,2022-02-04 00:00:00.000
4912,Func21,37510,Cliente 12,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),89385,SH PANTENE 175ML RESTAURACAO,1223952,2,0,3.07,2022-02-04 00:00:00.000
